codProp;nomeProp;dataVotacao
2139967;MPV 782/2017 ;26/09/2017
2139967;MPV 782/2017 ;26/09/2017
2139981;MPV 783/2017 ;27/09/2017
2139981;MPV 783/2017 ;27/09/2017
2139981;MPV 783/2017 ;27/09/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2141000;MPV 784/2017 ;10/10/2017
2141401;REQ 6711/2017 => PL 7626/2017;13/06/2017
2144465;MPV 785/2017 ;31/10/2017
2144465;MPV 785/2017 ;31/10/2017
2144465;MPV 785/2017 ;31/10/2017
2144465;MPV 785/2017 ;31/10/2017
2145275;MPV 786/2017 ;21/11/2017
2145807;MPV 787/2017 ;22/11/2017
2145819;MPV 789/2017 ;21/11/2017
2145822;MPV 791/2017 ;22/11/2017
2145957;MPV 793/2017 ;23/11/2017
2145957;MPV 793/2017 ;27/11/2017
2148390;PLN 17/2017 CN;30/08/2017
2148390;PLN 17/2017 CN;31/08/2017
2148390;PLN 17/2017 CN;31/08/2017
2148390;PLN 17/2017 CN;05/09/2017
2148437;MPV 795/2017 ;29/11/2017
2148437;MPV 795/2017 ;29/11/2017
2148437;MPV 795/2017 ;29/11/2017
2148437;MPV 795/2017 ;05/12/2017
2148437;MPV 795/2017 ;05/12/2017
2148437;MPV 795/2017 ;06/12/2017
2148437;MPV 795/2017 ;13/12/2017
2148437;MPV 795/2017 ;13/12/2017
2148733;REQ 7073/2017 => PL 8327/2017;12/12/2017
2151995;PL 8612/2017;04/10/2017
2151995;PL 8612/2017;05/10/2017
2153100;PL 8703/2017;04/10/2017
2153100;PL 8703/2017;04/10/2017
2153290;REQ 7339/2017 => PL 8703/2017;27/09/2017
2153714;REQ 7374/2017 => PL 8703/2017;03/10/2017
2156331;PL 8843/2017;18/10/2017
2156331;PL 8843/2017;18/10/2017
2156331;PL 8843/2017;18/10/2017
2156497;REQ 7459/2017 => PL 8843/2017;17/10/2017
2162525;REQ 7701/2017 => PL 8132/2017;06/12/2017
2162566;REQ 7704/2017 => PL 9086/2017;22/11/2017
2163629;REQ 7790/2017 => PL 9206/2017;29/11/2017
2164134;PL 9247/2017;06/12/2017
2164332;REQ 7828/2017 => PL 9247/2017;06/12/2017
2166527;REQ 7946/2017 => PLP 459/2017;19/12/2017
15318;PL 333/1999;21/03/2018
15318;PL 333/1999;27/03/2018
15318;PL 333/1999;27/03/2018
16713;PL 1428/1999;20/06/2018
16713;PL 1428/1999;20/06/2018
109150;PL 595/2003;13/03/2018
353631;PL 1202/2007;04/04/2018
353631;PL 1202/2007;04/04/2018
542102;PL 3734/2012;10/04/2018
542102;PL 3734/2012;10/04/2018
542102;PL 3734/2012;10/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
604888;PL 7005/2013;06/03/2018
622360;PLP 420/2014;11/12/2018
1214970;PL 1220/2015;06/06/2018
1214970;PL 1220/2015;06/06/2018
1594899;PLP 137/2015;06/06/2018
2082293;PLP 270/2016;04/12/2018
2082293;PLP 270/2016;05/12/2018
2088280;PL 5587/2016;28/02/2018
2088280;PL 5587/2016;28/02/2018
2123251;REQ 7/2017 PEC28716 => PEC 287/2016;20/03/2018
2123430;REQ 7/2017 PL678716 => PL 6787/2016;20/03/2018
2124342;REQ 7/2017 PL722306 => PL 7223/2006;20/03/2018
2125841;REQ 7/2017 PL643716 => PL 6437/2016;20/03/2018
2127182;REQ 7/2017 CEXDESAP;20/03/2018
2127210;REQ 7/2017 CDHM;20/03/2018
2127414;REQ 7/2017 CETECSAU;20/03/2018
2128118;REQ 7/2017 PEC05811 => PEC 58/2011;20/03/2018
2131034;REQ 7/2017 CEXDROG;20/03/2018
2135189;REQ 7/2017 PLP22198 => PLP 221/1998;20/03/2018
2140055;REQ 7/2017 PL741906 => PL 7419/2006;20/03/2018
2140299;REQ 7/2017 PEC28216 => PEC 282/2016;20/03/2018
2142358;REQ 7/2017 CEPENITE;20/03/2018
2142691;REQ 6772/2017 => PLP 270/2016;03/07/2018
2144739;REQ 7/2017 PLP34117 => PLP 341/2017;20/03/2018
2146883;REQ 7/2017 PL230315 => PL 2303/2015;20/03/2018
2150175;REQ 7/2017 PLP51918 => PL 3139/2015;20/03/2018
2150233;REQ 7/2017 CEXHIDMG;20/03/2018
2151922;MPV 800/2017;06/02/2018
2151922;MPV 800/2017;06/02/2018
2151922;MPV 800/2017;20/02/2018
2151922;MPV 800/2017;21/02/2018
2151922;MPV 800/2017;21/02/2018
2152110;REQ 7/2017 CMO;20/03/2018
2152219;REQ 7/2017 PL672616 => PL 6726/2016;20/03/2018
2152544;MPV 801/2017 ;27/02/2018
2158425;PL 8939/2017;19/06/2018
2158425;PL 8939/2017;19/06/2018
2158425;PL 8939/2017;19/06/2018
2158425;PL 8939/2017;19/06/2018
2158425;PL 8939/2017;19/06/2018
2158425;PL 8939/2017;20/06/2018
2158425;PL 8939/2017;20/06/2018
2158425;PL 8939/2017;20/06/2018
2158425;PL 8939/2017;20/06/2018
2158425;PL 8939/2017;20/06/2018
2158425;PL 8939/2017;20/06/2018
2158425;PL 8939/2017;20/06/2018
2158425;PL 8939/2017;04/07/2018
2158425;PL 8939/2017;04/07/2018
2158425;PL 8939/2017;04/07/2018
2159612;REQ 7/2017 PL845617 => PL 8456/2017;20/03/2018
2160639;REQ 7635/2017 => PL 7223/2006;27/11/2018
2160860;PLP 441/2017;18/04/2018
2160860;PLP 441/2017;18/04/2018
2160860;PLP 441/2017;18/04/2018
2160860;PLP 441/2017;18/04/2018
2160860;PLP 441/2017;09/05/2018
2160860;PLP 441/2017;09/05/2018
2160860;PLP 441/2017;13/06/2018
2160860;PLP 441/2017;11/07/2018
2162038;REQ 7/2017 CEECON;20/03/2018
2164234;MPV 809/2017 ;17/04/2018
2164234;MPV 809/2017 ;17/04/2018
2164234;MPV 809/2017 ;17/04/2018
2164234;MPV 809/2017 ;18/04/2018
2164234;MPV 809/2017 ;24/04/2018
2164234;MPV 809/2017 ;24/04/2018
2164234;MPV 809/2017 ;24/04/2018
2164234;MPV 809/2017 ;24/04/2018
2164234;MPV 809/2017 ;24/04/2018
2164234;MPV 809/2017 ;24/04/2018
2164234;MPV 809/2017 ;25/04/2018
2164234;MPV 809/2017 ;25/04/2018
2164234;MPV 809/2017 ;25/04/2018
2164234;MPV 809/2017 ;25/04/2018
2164234;MPV 809/2017 ;25/04/2018
2164234;MPV 809/2017 ;25/04/2018
2164596;REQ 7835/2017 => PL 8939/2017;13/06/2018
2165578;MPV 810/2017;02/05/2018
2165578;MPV 810/2017;08/05/2018
2165578;MPV 810/2017;08/05/2018
2165578;MPV 810/2017;08/05/2018
2166092;PL 9327/2017;06/06/2018
2166260;REQ 7934/2017 => PL 8456/2017;21/03/2018
2166464;PLP 459/2017;12/12/2018
2167507;MPV 811/2017;15/05/2018
2167507;MPV 811/2017;15/05/2018
2167507;MPV 811/2017;15/05/2018
2167507;MPV 811/2017;15/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167507;MPV 811/2017;16/05/2018
2167543;MPV 812/2017;22/05/2018
2167938;MSC 80/2018;19/02/2018
2167938;MSC 80/2018;19/02/2018
2168064;PDC 886/2018;20/02/2018
2168064;PDC 886/2018;20/02/2018
2168064;PDC 886/2018;20/02/2018
2168064;PDC 886/2018;20/02/2018
2168386;MPV 821/2018 ;13/06/2018
2169217;REQ 8239/2018 => PL 3734/2012;14/03/2018
2169397;REQ 8267/2018 => PLP 470/2018;21/03/2018
2170090;REQ 8320/2018 => PLP 137/2015;16/05/2018
2170483;REQ 8336/2018 => PLP 441/2017;27/03/2018
2172084;PLN 2/2018 CN;11/07/2018
2172806;PLN 5/2018 CN;25/04/2018
2173096;REQ 8486/2018 => PDC 916/2018;20/06/2018
2173291;REQ 8498/2018 => PL 9557/2018;09/05/2018
2173523;PLN 7/2018 CN;15/05/2018
2173640;PLN 8/2018 CN;02/05/2018
2173680;PLP 500/2018;20/06/2018
2173680;PLP 500/2018;25/06/2018
2173759;REQ 8525/2018 => PDC 920/2018;09/05/2018
2174273;REQ 8589/2018 => PLP 22/2011;29/05/2018
2175597;REQ 8676/2018 => PL 9327/2017;28/05/2018
2177118;REQ 8760/2018 => PL 10316/2018;13/06/2018
2177451;PL 10332/2018;04/07/2018
2177451;PL 10332/2018;04/07/2018
2177451;PL 10332/2018;04/07/2018
2177451;PL 10332/2018;04/07/2018
2177451;PL 10332/2018;04/07/2018
2177451;PL 10332/2018;04/07/2018
2177451;PL 10332/2018;04/07/2018
2177451;PL 10332/2018;10/07/2018
2177451;PL 10332/2018;10/07/2018
2177451;PL 10332/2018;10/07/2018
2177451;PL 10332/2018;10/07/2018
2177451;PL 10332/2018;10/07/2018
2180055;PLN 13/2018 CN;11/07/2018
2180608;REQ 8988/2018 => PL 10332/2018;03/07/2018
2180710;REQ 8994/2018 => PL 121/1999;03/07/2018
2181260;MPV 843/2018 ;07/11/2018
2181260;MPV 843/2018 ;07/11/2018
2181260;MPV 843/2018 ;07/11/2018
2181260;MPV 843/2018 ;07/11/2018
2182065;MPV 845/2018 ;21/11/2018
2182065;MPV 845/2018 ;21/11/2018
2182535;REC 322/2018 => PL 6621/2016;27/11/2018
2182535;REC 322/2018 => PL 6621/2016;27/11/2018
2183306;MPV 848/2018 ;30/10/2018
2183306;MPV 848/2018 ;30/10/2018
2186530;REQ 9249/2018 => PLP 459/2017;20/11/2018
2186777;PLP 549/2018;21/11/2018
2186777;PLP 549/2018;21/11/2018
2186805;REQ 9264/2018 => PL 10431/2018;20/11/2018
2187020;REQ 9276/2018 => PL 10107/2018;27/11/2018
2189085;PDC 1105/2018;11/12/2018
16526;PL 1292/1995;17/06/2019
16526;PL 1292/1995;17/06/2019
16526;PL 1292/1995;11/09/2019
16526;PL 1292/1995;11/09/2019
16526;PL 1292/1995;11/09/2019
16526;PL 1292/1995;11/09/2019
16526;PL 1292/1995;17/09/2019
28692;PL 4742/2001;12/03/2019
28692;PL 4742/2001;12/03/2019
358126;PL 1481/2007;09/12/2019
358126;PL 1481/2007;09/12/2019
516111;PEC 70/2011;05/06/2019
516111;PEC 70/2011;05/06/2019
516111;PEC 70/2011;05/06/2019
946494;PEC 2/2015;26/03/2019
946494;PEC 2/2015;26/03/2019
946494;PEC 2/2015;26/03/2019
946494;PEC 2/2015;26/03/2019
946494;PEC 2/2015;26/03/2019
1672576;PL 2724/2015;19/03/2019
1672576;PL 2724/2015;19/03/2019
1672576;PL 2724/2015;19/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;20/03/2019
1672576;PL 2724/2015;26/03/2019
1672576;PL 2724/2015;26/03/2019
1672576;PL 2724/2015;26/03/2019
2075448;PL 4067/2015;26/11/2019
2082511;PL 5082/2016;27/11/2019
2083376;PDC 379/2016;14/02/2019
2136580;PL 7596/2017;14/08/2019
2147241;PL 8240/2017;09/07/2019
2147241;PL 8240/2017;09/07/2019
2147241;PL 8240/2017;09/07/2019
2147241;PL 8240/2017;09/07/2019
2147241;PL 8240/2017;09/07/2019
2147241;PL 8240/2017;09/07/2019
2147241;PL 8240/2017;20/08/2019
2147241;PL 8240/2017;20/08/2019
2147241;PL 8240/2017;20/08/2019
2158536;REQ 7516/2017 => PL 8240/2017;09/07/2019
2158716;PEC 372/2017;09/10/2019
2158716;PEC 372/2017;06/11/2019
2158716;PEC 372/2017;06/11/2019
2160860;PLP 441/2017;19/02/2019
2160860;PLP 441/2017;19/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2160860;PLP 441/2017;20/02/2019
2163986;REQ 7809/2017 => PL 7789/2017;16/10/2019
2164719;REQ 7844/2017 => PL 7843/2017;16/10/2019
2165194;PEC 391/2017;17/12/2019
2165194;PEC 391/2017;17/12/2019
2165194;PEC 391/2017;17/12/2019
2165194;PEC 391/2017;17/12/2019
2166600;PLP 461/2017;02/12/2019
2166600;PLP 461/2017;02/12/2019
2166600;PLP 461/2017;17/12/2019
2166600;PLP 461/2017;17/12/2019
2166600;PLP 461/2017;17/12/2019
2178170;PL 10372/2018;04/12/2019
2178170;PL 10372/2018;04/12/2019
2179189;PL 10431/2018;12/02/2019
2179189;PL 10431/2018;12/02/2019
2183943;MPV 852/2018;13/02/2019
2186621;PL 10985/2018;26/06/2019
2186621;PL 10985/2018;26/06/2019
2186621;PL 10985/2018;26/06/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2187087;PL 5029/2019 (N Anterior: PL 11021/2018);18/09/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2188301;MPV 861/2018 ;07/05/2019
2189858;MPV 863/2018 ;21/05/2019
2189858;MPV 863/2018 ;21/05/2019
2189858;MPV 863/2018 ;21/05/2019
2189858;MPV 863/2018 ;21/05/2019
2189858;MPV 863/2018 ;21/05/2019
2190190;MPV 866/2018 ;25/09/2019
2190237;MPV 867/2018 ;28/05/2019
2190237;MPV 867/2018 ;28/05/2019
2190237;MPV 867/2018 ;28/05/2019
2190237;MPV 867/2018 ;28/05/2019
2190237;MPV 867/2018 ;28/05/2019
2190237;MPV 867/2018 ;28/05/2019
2190237;MPV 867/2018 ;28/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190237;MPV 867/2018 ;29/05/2019
2190288;MPV 870/2019 ;22/05/2019
2190288;MPV 870/2019 ;22/05/2019
2190355;MPV 871/2019 ;29/05/2019
2190355;MPV 871/2019 ;29/05/2019
2190355;MPV 871/2019 ;29/05/2019
2190355;MPV 871/2019 ;29/05/2019
2190355;MPV 871/2019 ;29/05/2019
2190880;PDL 3/2019;19/02/2019
2192300;REQ 482/2019 => PDL 3/2019;19/02/2019
2192459;PEC 6/2019;09/07/2019
2192459;PEC 6/2019;09/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;10/07/2019
2192459;PEC 6/2019;11/07/2019
2192459;PEC 6/2019;11/07/2019
2192459;PEC 6/2019;11/07/2019
2192459;PEC 6/2019;11/07/2019
2192459;PEC 6/2019;11/07/2019
2192459;PEC 6/2019;11/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;12/07/2019
2192459;PEC 6/2019;06/08/2019
2192459;PEC 6/2019;06/08/2019
2192459;PEC 6/2019;06/08/2019
2192459;PEC 6/2019;06/08/2019
2192459;PEC 6/2019;06/08/2019
2192459;PEC 6/2019;06/08/2019
2192459;PEC 6/2019;06/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2192459;PEC 6/2019;07/08/2019
2193540;PL 1321/2019;02/04/2019
2193540;PL 1321/2019;24/04/2019
2193564;PLP 55/2019;08/05/2019
2193564;PLP 55/2019;08/05/2019
2193564;PLP 55/2019;08/05/2019
2193564;PLP 55/2019;08/05/2019
2193696;PLN 2/2019 CN;03/07/2019
2194124;PLN 4/2019 CN;11/06/2019
2194124;PLN 4/2019 CN;11/06/2019
2194357;REQ 829/2019 => PL 888/2019;26/03/2019
2194540;REQ 844/2019 => PLP 55/2019;26/03/2019
2197160;PEC 34/2019;05/06/2019
2197160;PEC 34/2019;05/06/2019
2197160;PEC 34/2019;05/06/2019
2197160;PEC 34/2019;05/06/2019
2197160;PEC 34/2019;05/06/2019
2197504;PEC 48/2019;19/11/2019
2197504;PEC 48/2019;19/11/2019
2198229;PLN 5/2019 CN;09/10/2019
2199310;MPV 879/2019 ;20/08/2019
2199310;MPV 879/2019 ;20/08/2019
2199310;MPV 879/2019 ;20/08/2019
2199310;MPV 879/2019 ;20/08/2019
2199310;MPV 879/2019 ;20/08/2019
2199310;MPV 879/2019 ;20/08/2019
2199763;MPV 881/2019;13/08/2019
2199763;MPV 881/2019;13/08/2019
2199763;MPV 881/2019;13/08/2019
2199763;MPV 881/2019;13/08/2019
2199763;MPV 881/2019;13/08/2019
2199763;MPV 881/2019;14/08/2019
2199763;MPV 881/2019;14/08/2019
2199763;MPV 881/2019;14/08/2019
2199763;MPV 881/2019;14/08/2019
2199763;MPV 881/2019;14/08/2019
2199763;MPV 881/2019;14/08/2019
2199763;MPV 881/2019;14/08/2019
2199763;MPV 881/2019;14/08/2019
2200900;REQ 1442/2019 => PL 10940/2018;06/11/2019
2201529;PL 2787/2019;25/06/2019
2201532;PL 2788/2019;25/06/2019
2201532;PL 2788/2019;25/06/2019
2202987;PLN 6/2019 CN;08/10/2019
2202987;PLN 6/2019 CN;08/10/2019
2202987;PLN 6/2019 CN;08/10/2019
2203106;REQ 1464/2019;14/05/2019
2204056;PL 2999/2019;27/08/2019
2204056;PL 2999/2019;27/08/2019
2204056;PL 2999/2019;27/08/2019
2204056;PL 2999/2019;03/09/2019
2204056;PL 2999/2019;03/09/2019
2204056;PL 2999/2019;03/09/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;11/12/2019
2207613;PL 3261/2019;17/12/2019
2207613;PL 3261/2019;17/12/2019
2207613;PL 3261/2019;17/12/2019
2207613;PL 3261/2019;17/12/2019
2207613;PL 3261/2019;17/12/2019
2207613;PL 3261/2019;17/12/2019
2208720;MPV 886/2019 ;15/10/2019
2208720;MPV 886/2019 ;15/10/2019
2208720;MPV 886/2019 ;15/10/2019
2208720;MPV 886/2019 ;15/10/2019
2208720;MPV 886/2019 ;15/10/2019
2208720;MPV 886/2019 ;15/10/2019
2208720;MPV 886/2019 ;15/10/2019
2209381;PL 3723/2019;29/10/2019
2209381;PL 3723/2019;30/10/2019
2209381;PL 3723/2019;05/11/2019
2209381;PL 3723/2019;05/11/2019
2209381;PL 3723/2019;05/11/2019
2209381;PL 3723/2019;05/11/2019
2209722;REQ 1844/2019;20/11/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2210523;PL 3715/2019;21/08/2019
2212362;PL 4121/2019;02/10/2019
2212949;MPV 889/2019;06/11/2019
2212949;MPV 889/2019;06/11/2019
2212949;MPV 889/2019;06/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213191;MPV 890/2019;26/11/2019
2213200;PL 4162/2019;11/12/2019
2213200;PL 4162/2019;11/12/2019
2213200;PL 4162/2019;11/12/2019
2213200;PL 4162/2019;11/12/2019
2213200;PL 4162/2019;11/12/2019
2214046;PLN 18/2019 CN;08/10/2019
2214046;PLN 18/2019 CN;09/10/2019
2214151;REQ 2070/2019;10/09/2019
2214811;REQ 2110/2019;21/08/2019
2215146;REQ 2144/2019;14/08/2019
2215293;REQ 2157/2019;20/08/2019
2215381;REQ 2164/2019;30/10/2019
2216788;REQ 2234/2019;04/09/2019
2216799;PDL 523/2019;16/10/2019
2216799;PDL 523/2019;16/10/2019
2216799;PDL 523/2019;16/10/2019
2216799;PDL 523/2019;22/10/2019
2216799;PDL 523/2019;22/10/2019
2216799;PDL 523/2019;22/10/2019
2218078;PLN 22/2019 CN;17/12/2019
2218250;PL 4805/2019;27/11/2019
2219406;REQ 2362/2019;10/09/2019
2219905;REQ 2381/2019;17/09/2019
2222991;REQ 2568/2019;16/10/2019
2222992;REQ 2569/2019;06/11/2019
2224574;REQ 2639/2019;16/10/2019
2224760;REQ 2660/2019;09/10/2019
2226336;REQ 2759/2019;30/10/2019
2226362;REQ 2763/2019;30/10/2019
2227826;REC 55/2019;06/11/2019
2227917;PL 5815/2019;04/12/2019
2227917;PL 5815/2019;04/12/2019
2227917;PL 5815/2019;04/12/2019
2228665;PLP 223/2019;16/12/2019
2229812;REQ 2964/2019;19/11/2019
2229813;REQ 2965/2019;19/11/2019
2230573;REQ 3024/2019;27/11/2019
2231930;PLN 51/2019 CN;10/12/2019
2232173;REQ 3157/2019;04/12/2019
